qualify_id,race_id,driver_id,constructor_id,number,position,q1,q2,q3,q1_ms,q2_ms,q3_ms
4199,95,47,18,21,19,1:20.060,,,80060.0,,
4200,95,46,18,20,20,1:20.115,,,80115.0,,
4201,96,30,6,1,1,1:28.351,,,88351.0,,
4202,96,11,16,10,2,1:28.986,,,88986.0,,
4203,96,15,4,7,3,1:29.135,,,89135.0,,
4204,96,8,1,6,4,1:29.137,,,89137.0,,
4205,96,18,16,9,5,1:29.245,,,89245.0,,
4206,96,4,4,8,6,1:29.313,,,89313.0,,
4207,96,22,6,2,7,1:29.353,,,89353.0,,
4208,96,31,3,3,8,1:29.354,,,89354.0,,
4209,96,23,3,4,9,1:29.459,,,89459.0,,
4210,96,44,7,17,10,1:29.697,,,89697.0,,
4211,96,43,7,16,11,1:29.706,,,89706.0,,
4212,96,32,19,15,12,1:31.431,,,91431.0,,
4213,96,2,17,18,13,1:31.604,,,91604.0,,
4214,96,17,19,14,14,1:31.797,,,91797.0,,
4215,96,45,17,19,15,1:31.979,,,91979.0,,
4216,96,13,15,12,16,1:31.982,,,91982.0,,
4217,96,47,18,21,17,1:34.398,,,94398.0,,
4218,96,14,1,5,18,,,,,,
4219,96,21,15,11,19,,,,,,
4220,96,46,18,20,20,,,,,,
4221,97,23,3,4,1,1:12.275,,,72275.0,,
4222,97,18,16,9,2,1:12.341,,,72341.0,,
4223,97,15,4,7,3,1:13.023,,,73023.0,,
4224,97,31,3,3,4,1:13.072,,,73072.0,,
4225,97,4,4,8,5,1:13.308,,,73308.0,,
4226,97,30,6,1,6,1:13.355,,,73355.0,,
4227,97,22,6,2,7,1:13.562,,,73562.0,,
4228,97,8,1,6,8,1:13.595,,,73595.0,,
4229,97,14,1,5,9,1:13.681,,,73681.0,,
4230,97,32,19,15,10,1:14.532,,,74532.0,,
4231,97,21,15,11,11,1:14.674,,,74674.0,,
4232,97,43,7,16,12,1:14.851,,,74851.0,,
4233,97,44,7,17,13,1:14.891,,,74891.0,,
4234,97,17,19,14,14,1:15.148,,,75148.0,,
4235,97,2,17,18,15,1:15.321,,,75321.0,,
4236,97,10,17,19,16,1:16.323,,,76323.0,,
4237,97,11,16,10,17,1:17.004,,,77004.0,,
4238,97,47,18,21,18,1:17.064,,,77064.0,,
4239,97,13,15,12,19,,,,,,
4240,97,46,18,20,20,,,,,,
4241,98,22,6,2,1,1:10.223,,,70223.0,,
4242,98,30,6,1,2,1:10.400,,,70400.0,,
4243,98,11,16,10,3,1:10.601,,,70601.0,,
4244,98,18,16,9,4,1:10.820,,,70820.0,,
4245,98,31,3,3,5,1:11.062,,,71062.0,,
4246,98,23,3,4,6,1:11.106,,,71106.0,,
4247,98,8,1,6,7,1:11.137,,,71137.0,,
4248,98,44,7,17,8,1:11.167,,,71167.0,,
4249,98,4,4,8,9,1:11.185,,,71185.0,,
4250,98,17,19,14,10,1:11.286,,,71286.0,,
4251,98,43,7,16,11,1:11.691,,,71691.0,,
4252,98,14,1,5,12,1:12.026,,,72026.0,,
4253,98,32,19,15,13,1:12.170,,,72170.0,,
4254,98,21,15,11,14,1:12.470,,,72470.0,,
4255,98,13,15,12,15,1:12.721,,,72721.0,,
4256,98,2,17,18,16,1:13.147,,,73147.0,,
4257,98,45,17,19,17,1:13.375,,,73375.0,,
4258,98,46,18,20,18,1:14.010,,,74010.0,,
4259,98,47,18,21,19,1:14.812,,,74812.0,,
4260,98,15,4,7,20,,,,,,
4261,99,4,4,8,1,1:13.698,,,73698.0,,
4262,99,30,6,1,2,1:13.971,,,73971.0,,
4263,99,14,1,5,3,1:13.987,,,73987.0,,
4264,99,18,16,9,4,1:13.995,,,73995.0,,
4265,99,15,4,7,5,1:14.070,,,74070.0,,
4266,99,31,3,3,6,1:14.172,,,74172.0,,
4267,99,11,16,10,7,1:14.240,,,74240.0,,
4268,99,48,3,4,8,1:14.275,,,74275.0,,
4269,99,8,1,6,9,1:14.346,,,74346.0,,
4270,99,22,6,2,10,1:14.478,,,74478.0,,
4271,99,43,7,16,11,1:14.553,,,74553.0,,
4272,99,17,19,14,12,1:14.798,,,74798.0,,
4273,99,32,19,15,13,1:15.065,,,75065.0,,
4274,99,44,7,17,14,1:15.130,,,75130.0,,
4275,99,21,15,11,15,1:16.177,,,76176.0,,
4276,99,13,15,12,16,1:16.200,,,76200.0,,
4277,99,2,17,18,17,1:16.807,,,76807.0,,
4278,99,45,17,19,18,1:17.462,,,77462.0,,
4279,99,46,18,20,19,1:17.913,,,77913.0,,
4280,99,47,18,21,20,1:18.247,,,78247.0,,
4281,100,8,1,6,1,1:18.233,,,78233.0,,
4282,100,22,6,2,2,1:18.305,,,78305.0,,
4283,100,18,16,9,3,1:18.580,,,78580.0,,
4284,100,30,6,1,4,1:18.710,,,78710.0,,
4285,100,15,4,7,5,1:18.715,,,78715.0,,
4286,100,4,4,8,6,1:18.811,,,78811.0,,
4287,100,14,1,5,7,1:19.148,,,79148.0,,
4288,100,31,3,3,8,1:19.378,,,79378.0,,
4289,100,11,16,10,9,1:19.688,,,79688.0,,
4290,100,17,19,14,10,1:20.004,,,80004.0,,
4291,100,13,15,12,11,1:20.202,,,80202.0,,
4292,100,44,7,17,12,1:20.335,,,80335.0,,
4293,100,48,3,4,13,1:20.335,,,80335.0,,
4294,100,43,7,16,14,1:20.545,,,80545.0,,
4295,100,32,19,15,15,1:21.559,,,81559.0,,
4296,100,45,17,19,16,1:22.458,,,82458.0,,
4297,100,2,17,18,17,1:22.677,,,82676.0,,
4298,100,46,18,20,18,1:23.437,,,83437.0,,
4299,100,47,18,21,19,1:24.117,,,84117.0,,
4300,100,21,15,11,20,,,,,,
4301,101,30,6,1,1,1:13.306,,,73306.0,,
4302,101,31,3,3,2,1:13.668,,,73668.0,,
4303,101,18,16,9,3,1:13.674,,,73674.0,,
4304,101,8,1,6,4,1:13.690,,,73690.0,,
4305,101,14,1,5,5,1:13.821,,,73821.0,,
4306,101,4,4,8,6,1:13.874,,,73874.0,,
4307,101,15,4,7,7,1:14.134,,,74134.0,,
4308,101,22,6,2,8,1:14.278,,,74278.0,,
4309,101,11,16,10,9,1:14.287,,,74287.0,,
4310,101,44,7,17,10,1:14.368,,,74368.0,,
4311,101,42,3,4,11,1:14.556,,,74556.0,,
4312,101,17,19,14,12,1:14.802,,,74801.0,,
4313,101,32,19,15,13,1:15.011,,,75011.0,,
4314,101,21,15,11,14,1:15.395,,,75395.0,,
4315,101,43,7,16,15,1:15.454,,,75454.0,,
4316,101,13,15,12,16,1:15.616,,,75616.0,,
4317,101,45,17,19,17,1:16.192,,,76192.0,,
4318,101,2,17,18,18,1:16.310,,,76310.0,,
4319,101,46,18,20,19,1:18.055,,,78055.0,,
4320,101,47,18,21,20,1:18.400,,,78400.0,,
4321,102,30,6,1,1,1:19.146,,,79146.0,,
4322,102,22,6,2,2,1:19.323,,,79323.0,,
4323,102,11,16,10,3,1:19.693,,,79693.0,,
4324,102,18,16,9,4,1:19.700,,,79700.0,,
4325,102,4,4,8,5,1:19.996,,,79996.0,,
4326,102,42,3,4,6,1:20.170,,,80170.0,,
4327,102,31,3,3,7,1:20.199,,,80199.0,,
4328,102,21,15,11,8,1:20.324,,,80324.0,,
4329,102,15,4,7,9,1:20.411,,,80411.0,,
4330,102,8,1,6,10,1:20.570,,,80570.0,,
4331,102,17,19,14,11,1:20.730,,,80730.0,,
4332,102,14,1,5,12,1:20.897,,,80896.0,,
4333,102,44,7,17,13,1:21.068,,,81068.0,,
4334,102,32,19,15,14,1:21.118,,,81118.0,,
4335,102,41,7,16,15,1:21.135,,,81135.0,,
4336,102,2,17,18,16,1:22.180,,,82180.0,,
4337,102,45,17,19,17,1:22.356,,,82356.0,,
4338,102,47,18,21,18,1:24.329,,,84329.0,,
4339,102,46,18,20,19,1:24.679,,,84679.0,,
4340,102,13,15,12,20,,,,,,
4341,103,15,4,7,1,1:56.232,,,116232.0,,
4342,103,30,6,1,2,1:56.304,,,116304.0,,
4343,103,4,4,8,3,1:56.686,,,116686.0,,
4344,103,14,1,5,4,1:57.990,,,117990.0,,
4345,103,21,15,11,5,1:58.040,,,118039.0,,
4346,103,22,6,2,6,1:58.175,,,118175.0,,
4347,103,17,19,14,7,1:58.729,,,118729.0,,
4348,103,13,15,12,8,1:59.008,,,119008.0,,
4349,103,44,7,17,9,1:59.552,,,119551.0,,
4350,103,8,1,6,10,1:59.635,,,119634.0,,
4351,103,31,3,3,11,1:59.681,,,119681.0,,
4352,103,18,16,9,12,2:00.237,,,120237.0,,
4353,103,32,19,15,13,2:01.246,,,121246.0,,
4354,103,42,3,4,14,2:01.447,,,121447.0,,
4355,103,11,16,10,15,2:01.813,,,121813.0,,
4356,103,2,17,18,16,2:02.645,,,122645.0,,
4357,103,46,18,20,17,2:02.651,,,122651.0,,
4358,103,47,18,21,18,2:03.303,,,123303.0,,
4359,103,45,17,19,19,2:03.833,,,123833.0,,
4360,103,41,7,16,20,2:03.895,,,123895.0,,
4361,105,22,6,2,1,1:34.012,,,94012.0,,
4362,105,8,1,6,2,1:34.178,,,94178.0,,
4363,105,18,16,9,3,1:34.295,,,94295.0,,
4364,105,13,15,12,4,1:34.759,,,94759.0,,
4365,105,23,3,4,5,1:34.891,,,94890.0,,
4366,105,4,4,8,6,1:34.917,,,94917.0,,
4367,105,21,15,11,7,1:34.951,,,94951.0,,
4368,105,44,7,17,8,1:34.975,,,94975.0,,
4369,105,11,16,10,9,1:34.993,,,94993.0,,
4370,105,14,1,5,10,1:35.029,,,95029.0,,
4371,105,31,3,3,11,1:35.245,,,95245.0,,
4372,105,17,19,14,12,1:35.286,,,95286.0,,
4373,105,35,4,7,13,1:35.384,,,95384.0,,
4374,105,41,7,16,14,1:35.410,,,95410.0,,
4375,105,2,17,18,15,1:36.507,,,96507.0,,
4376,105,32,19,15,16,1:36.535,,,96535.0,,
4377,105,10,17,19,17,1:37.140,,,97140.0,,
4378,105,47,18,21,18,1:40.240,,,100240.0,,
4379,105,46,18,20,19,,,,,,
4380,105,30,6,1,20,,,,,,
4381,106,30,6,1,1,1:33.542,,,93542.0,,
4382,106,23,3,4,2,1:34.032,,,94032.0,,
4383,106,17,19,14,3,1:34.571,,,94571.0,,
4384,106,11,16,10,4,1:34.897,,,94896.0,,
4385,106,18,16,9,5,1:35.157,,,95157.0,,
4386,106,15,7,16,6,1:35.213,,,95213.0,,
4387,106,21,15,11,7,1:36.136,,,96136.0,,
4388,106,14,1,5,8,1:36.156,,,96156.0,,
4389,106,35,4,7,9,1:36.274,,,96274.0,,
4390,106,44,7,17,10,1:36.420,,,96420.0,,
4391,106,4,4,8,11,1:36.663,,,96663.0,,
4392,106,8,1,6,12,1:36.820,,,96820.0,,
4393,106,31,3,3,13,1:37.653,,,97652.0,,
4394,106,32,19,15,14,1:38.258,,,98258.0,,
4395,106,22,6,2,15,1:38.637,,,98637.0,,
4396,106,2,17,18,16,1:41.953,,,101953.0,,
4397,106,10,17,19,17,1:43.533,,,103533.0,,
4398,106,46,18,20,18,1:48.069,,,108069.0,,
4399,106,47,18,21,19,,,,,,
4400,106,13,15,12,20,,,,,,
4401,107,22,6,2,1,1:10.646,,,70646.0,,
4402,107,31,3,3,2,1:10.850,,,70850.0,,
4403,107,8,1,6,3,1:10.892,,,70892.0,,
4404,107,13,15,12,4,1:10.922,,,70922.0,,
4405,107,18,16,9,5,1:11.092,,,71092.0,,
4406,107,11,16,10,6,1:11.120,,,71120.0,,
4407,107,23,3,4,7,1:11.131,,,71131.0,,
4408,107,30,6,1,8,1:11.386,,,71386.0,,
4409,107,4,4,8,9,1:11.454,,,71454.0,,
4410,107,15,7,16,10,1:11.483,,,71483.0,,
4411,107,21,15,11,11,1:11.571,,,71571.0,,
4412,107,17,19,14,12,1:11.665,,,71664.0,,
4413,107,14,1,5,13,1:11.750,,,71750.0,,
4414,107,35,4,7,14,1:11.836,,,71836.0,,
4415,107,41,7,17,15,1:11.974,,,71974.0,,
4416,107,32,19,15,16,1:12.211,,,72211.0,,
4417,107,2,17,18,17,1:12.829,,,72829.0,,
4418,107,10,17,19,18,1:13.502,,,73502.0,,
4419,107,47,18,21,19,1:13.550,,,73550.0,,
4420,107,46,18,20,20,,,,,,
4421,71,21,4,6,1,1:33.171,1:28.289,,93170.0,88289.0,
4422,71,15,7,16,2,1:35.270,1:29.159,,95270.0,89158.0,
4423,71,17,3,7,3,1:36.717,1:28.279,,96717.0,88279.0,
4424,71,35,15,11,4,1:36.984,1:29.862,,96984.0,89862.0,
4425,71,14,9,14,5,1:38.320,1:28.892,,98320.0,88892.0,
4426,71,32,9,15,6,1:37.486,1:29.991,,97485.0,89991.0,
4427,71,2,3,8,7,1:39.717,1:29.413,,99717.0,89413.0,
4428,71,18,16,3,8,1:41.512,1:30.616,,101512.0,90616.0,
4429,71,31,1,10,9,1:45.325,1:29.320,,105325.0,89320.0,
4430,71,8,1,9,10,1:44.997,1:30.561,,104997.0,90561.0,
4431,71,22,6,2,11,1:45.481,1:31.341,,105481.0,91341.0,
4432,71,39,17,19,12,1:44.357,1:32.735,,104357.0,92735.0,
4433,71,4,4,5,13,1:47.708,1:29.758,,107708.0,89758.0,
4434,71,33,17,18,14,1:46.846,1:33.483,,106846.0,93483.0,
4435,71,23,7,17,15,1:51.495,1:31.222,,111495.0,91222.0,
4436,71,40,18,20,16,1:50.864,1:37.499,,110864.0,97499.0,
4437,71,27,18,21,17,1:49.230,,,109229.0,,
4438,71,30,6,1,18,1:57.931,,,117931.0,,
4439,71,11,16,4,19,,,,,,
4440,71,13,15,12,20,,,,,,
4441,72,4,4,5,1,1:32.582,1:35.090,,92582.0,95090.0,
4442,72,15,7,16,2,1:32.672,1:35.253,,92672.0,95253.0,
4443,72,21,4,6,3,1:32.765,1:35.683,,92765.0,95683.0,
4444,72,17,3,7,4,1:33.204,1:35.700,,93204.0,95700.0,
4445,72,23,7,17,5,1:33.106,1:35.901,,93106.0,95901.0,
4446,72,8,1,9,6,1:32.839,1:36.644,,92839.0,96644.0,
4447,72,32,9,15,7,1:33.724,1:35.865,,93723.0,95865.0,
4448,72,14,9,14,8,1:33.809,1:35.891,,93809.0,95890.0,
4449,72,18,16,3,9,1:33.616,1:36.216,,93616.0,96216.0,
4450,72,2,3,8,10,1:33.464,1:36.453,,93464.0,96453.0,
4451,72,31,1,10,11,1:33.333,1:36.757,,93333.0,96757.0,
4452,72,22,6,2,12,1:34.162,1:37.340,,94162.0,97340.0,
4453,72,30,6,1,13,1:34.072,1:37.561,,94072.0,97561.0,
4454,72,13,15,12,14,1:34.151,1:37.733,,94151.0,97733.0,
4455,72,19,16,4,15,1:34.866,1:37.024,,94866.0,97024.0,
4456,72,35,15,11,16,1:34.887,1:38.108,,94887.0,98108.0,
4457,72,39,17,19,17,1:37.806,1:39.850,,97806.0,99850.0,
4458,72,33,17,18,18,1:37.856,1:40.106,,97856.0,100106.0,
4459,72,40,18,20,19,1:39.268,1:41.918,,99268.0,101918.0,
4460,72,27,18,21,20,1:40.432,1:42.569,,100432.0,102569.0,
4461,73,4,4,5,1,1:29.848,1:32.054,,89848.0,92054.0,
4462,73,30,6,1,2,1:30.237,1:32.120,,90237.0,92120.0,
4463,73,15,7,16,3,1:29.993,1:32.667,,89993.0,92667.0,
4464,73,2,3,8,4,1:30.390,1:32.827,,90390.0,92827.0,
4465,73,17,3,7,5,1:30.592,1:32.670,,90592.0,92670.0,
4466,73,23,7,17,6,1:30.952,1:32.319,,90952.0,92319.0,
4467,73,32,9,15,7,1:30.646,1:32.723,,90646.0,92723.0,
4468,73,37,1,10,8,1:30.725,1:32.648,,90725.0,92648.0,
4469,73,8,1,9,9,1:30.594,1:32.930,,90594.0,92930.0,
4470,73,21,4,6,10,1:30.445,1:33.320,,90445.0,93320.0,
4471,73,18,16,3,11,1:30.957,1:33.391,,90957.0,93390.0,
4472,73,13,15,12,12,1:30.933,1:34.269,,90933.0,94269.0,
4473,73,11,16,4,13,1:31.113,1:34.450,,91113.0,94450.0,
4474,73,14,9,14,14,1:31.211,1:34.633,,91211.0,94633.0,
4475,73,22,6,2,15,1:31.826,1:35.867,,91826.0,95866.0,
4476,73,35,15,11,16,1:32.318,1:35.665,,92318.0,95664.0,
4477,73,33,17,18,17,1:33.424,1:36.004,,93424.0,96003.0,
4478,73,39,17,19,18,1:33.190,1:36.953,,93190.0,96953.0,
4479,73,27,18,21,19,1:34.005,1:36.417,,94005.0,96417.0,
4480,73,40,18,20,20,1:34.848,1:36.413,,94848.0,96413.0,
4481,74,8,1,9,1,1:19.886,1:22.994,,79886.0,82994.0,
4482,74,4,4,5,2,1:19.889,1:23.552,,79889.0,83551.0,
4483,74,18,16,3,3,1:20.464,1:23.641,,80464.0,83640.0,
4484,74,17,3,7,4,1:20.442,1:24.069,,80442.0,84069.0,
4485,74,15,7,16,5,1:20.492,1:24.026,,80492.0,84026.0,
4486,74,11,16,4,6,1:20.851,1:23.807,,80851.0,83807.0,
4487,74,25,1,10,7,1:20.632,1:24.057,,80632.0,84057.0,
4488,74,13,15,12,8,1:20.593,1:24.337,,80593.0,84337.0,
4489,74,2,3,8,9,1:20.807,1:24.389,,80807.0,84389.0,
4490,74,22,6,2,10,1:20.892,1:24.351,,80892.0,84351.0,
4491,74,23,7,17,11,1:20.994,1:24.422,,80994.0,84422.0,
4492,74,35,15,11,12,1:20.999,1:25.260,,80999.0,85260.0,
4493,74,21,4,6,13,1:21.708,1:25.002,,81708.0,85002.0,
4494,74,30,6,1,14,1:20.260,1:26.984,,80260.0,86984.0,
4495,74,14,9,14,15,1:21.632,1:26.438,,81632.0,86438.0,
4496,74,24,9,15,16,1:21.804,1:26.351,,81804.0,86351.0,
4497,74,39,17,19,17,1:23.123,1:28.976,,83123.0,88976.0,
4498,74,33,17,18,18,1:25.100,1:29.152,,85100.0,89152.0,
4499,74,40,18,20,19,1:26.484,1:30.564,,86484.0,90564.0,
4500,74,27,18,21,20,1:25.921,,,85920.0,,
4501,75,8,1,9,1,1:14.819,1:16.602,,74819.0,76602.0,
4502,75,17,3,7,2,1:15.042,1:16.626,,75042.0,76626.0,
4503,75,4,4,5,3,1:14.811,1:16.880,,74811.0,76880.0,
4504,75,23,7,17,4,1:14.870,1:17.047,,74870.0,77047.0,
4505,75,15,7,16,5,1:14.795,1:17.200,,74795.0,77200.0,
4506,75,21,4,6,6,1:15.601,1:17.229,,75601.0,77229.0,
4507,75,31,1,10,7,1:15.902,1:17.570,,75902.0,77570.0,
4508,75,30,6,1,8,1:15.398,1:18.153,,75398.0,78152.0,
4509,75,14,9,14,9,1:15.795,1:18.373,,75795.0,78373.0,
4510,75,13,15,12,10,1:15.863,1:18.361,,75863.0,78361.0,
4511,75,24,9,15,11,1:16.288,1:19.014,,76288.0,79014.0,
4512,75,35,15,11,12,1:16.794,1:19.686,,76794.0,79686.0,
4513,75,39,17,19,13,1:18.557,1:20.711,,78557.0,80711.0,
4514,75,33,17,18,14,1:19.040,1:20.903,,79039.0,80902.0,
4515,75,27,18,21,15,1:19.563,1:21.578,,79563.0,81578.0,
4516,75,40,18,20,16,1:20.306,1:22.453,,80306.0,82453.0,
4517,75,2,3,8,17,1:15.038,,,75038.0,,
4518,75,22,6,2,18,1:15.746,,,75746.0,,
4519,76,8,1,9,1,1:13.644,1:16.681,,73644.0,76681.0,
4520,76,4,4,5,2,1:14.125,1:16.281,,74125.0,76281.0,
4521,76,17,3,7,3,1:14.584,1:17.072,,74584.0,77072.0,
4522,76,21,4,6,4,1:14.783,1:17.317,,74783.0,77317.0,
4523,76,15,7,16,5,1:15.189,1:17.401,,75189.0,77401.0,
4524,76,2,3,8,6,1:15.128,1:17.755,,75128.0,77755.0,
4525,76,14,9,14,7,1:15.329,1:18.538,,75329.0,78538.0,
4526,76,30,6,1,8,1:16.186,1:18.550,,76186.0,78550.0,
4527,76,35,15,11,9,1:15.921,1:19.015,,75920.0,79015.0,
4528,76,22,6,2,10,1:16.142,1:18.841,,76142.0,78841.0,
4529,76,13,15,12,11,1:16.218,1:18.902,,76218.0,78902.0,
4530,76,24,9,15,12,1:16.817,1:20.335,,76817.0,80335.0,
4531,76,40,18,20,13,1:18.574,1:22.236,,78574.0,82236.0,
4532,76,27,18,21,14,1:19.229,1:22.977,,79229.0,82977.0,
4533,76,33,17,18,15,1:19.408,1:23.670,,79408.0,83670.0,
4534,76,31,1,10,16,1:14.858,,,74858.0,,
4535,76,39,17,19,17,1:19.474,1:23.948,,79474.0,83948.0,
4536,76,23,7,17,18,,,,,,
4537,841,20,9,1,1,1:25.296,1:24.090,1:23.529,85295.0,84090.0,83529.0
4538,841,1,1,3,2,1:25.384,1:24.595,1:24.307,85384.0,84595.0,84307.0
4539,841,17,9,2,3,1:25.900,1:24.658,1:24.395,85900.0,84658.0,84395.0
4540,841,18,1,4,4,1:25.886,1:24.957,1:24.779,85886.0,84957.0,84779.0
4541,841,4,6,5,5,1:25.707,1:25.242,1:24.974,85707.0,85242.0,84974.0
4542,841,808,4,10,6,1:25.543,1:25.582,1:25.247,85543.0,85582.0,85247.0
4543,841,3,131,8,7,1:25.856,1:25.606,1:25.421,85856.0,85606.0,85420.0
4544,841,13,6,6,8,1:26.031,1:25.611,1:25.599,86031.0,85611.0,85599.0
4545,841,155,15,16,9,1:25.717,1:25.405,1:25.626,85717.0,85405.0,85626.0
4546,841,67,5,18,10,1:26.232,1:25.882,1:27.066,86232.0,85882.0,87066.0
4547,841,30,131,7,11,1:25.962,1:25.971,,85962.0,85971.0,
4548,841,153,5,19,12,1:26.620,1:26.103,,86620.0,86103.0,
4549,841,815,15,17,13,1:25.812,1:26.108,,85812.0,86108.0,
4550,841,814,10,15,14,1:27.222,1:26.739,,87222.0,86739.0,
4551,841,813,3,12,15,1:26.298,1:26.768,,86298.0,86768.0,
4552,841,16,10,14,16,1:26.245,1:31.407,,86245.0,91407.0,
4553,841,22,3,11,17,1:26.270,,,86270.0,,
4554,841,2,4,9,18,1:27.239,,,87239.0,,
4555,841,5,205,20,19,1:29.254,,,89254.0,,
4556,841,15,205,21,20,1:29.342,,,89342.0,,
4557,841,10,166,24,21,1:29.858,,,89858.0,,
4558,841,816,166,25,22,1:30.822,,,90822.0,,
4562,842,20,9,1,1,1:37.468,1:35.934,1:34.870,97468.0,95934.0,94870.0
4560,841,24,164,23,23,1:32.978,,,92978.0,,
4561,841,39,164,22,24,1:34.293,,,94293.0,,
4563,842,1,1,3,2,1:36.861,1:35.852,1:34.974,96860.0,95852.0,94973.0
4564,842,17,9,2,3,1:37.924,1:36.080,1:35.179,97924.0,96080.0,95179.0
4565,842,18,1,4,4,1:37.033,1:35.569,1:35.200,97033.0,95569.0,95200.0
4566,842,4,6,5,5,1:36.897,1:36.320,1:35.802,96896.0,96320.0,95801.0
4567,842,2,4,9,6,1:37.224,1:36.811,1:36.124,97223.0,96811.0,96124.0
4568,842,13,6,6,7,1:36.744,1:36.557,1:36.251,96744.0,96557.0,96251.0
4569,842,808,4,10,8,1:37.210,1:36.642,1:36.324,97210.0,96642.0,96324.0
4570,842,3,131,8,9,1:37.316,1:36.388,1:36.809,97316.0,96388.0,96809.0
4571,842,155,15,16,10,1:36.994,1:36.691,1:36.820,96994.0,96691.0,96820.0
4572,842,30,131,7,11,1:36.904,1:37.035,,96904.0,97035.0,
4573,842,67,5,18,12,1:37.693,1:37.160,,97693.0,97160.0,
4574,842,153,5,19,13,1:37.677,1:37.347,,97676.0,97347.0,
4575,842,814,10,15,14,1:38.045,1:37.370,,98045.0,97370.0,
4576,842,22,3,11,15,1:38.163,1:37.496,,98163.0,97496.0,
4577,842,815,15,17,16,1:37.759,1:37.528,,97759.0,97527.0,
4578,842,16,10,14,17,1:37.693,1:37.593,,97693.0,97593.0,
4579,842,813,3,12,18,1:38.276,,,98276.0,,
4580,842,5,205,20,19,1:38.645,,,98645.0,,
4581,842,15,205,21,20,1:38.791,,,98791.0,,
4582,842,10,166,24,21,1:40.648,,,100648.0,,
4583,842,816,166,25,22,1:41.001,,,101001.0,,
4584,842,24,164,23,23,1:41.549,,,101549.0,,
4585,842,39,164,22,24,1:42.574,,,102574.0,,
4586,843,20,9,1,1,1:35.674,1:34.776,1:33.706,95674.0,94776.0,93706.0
4587,843,18,1,4,2,1:35.924,1:34.662,1:34.421,95924.0,94662.0,94420.0
4588,843,1,1,3,3,1:36.091,1:34.486,1:34.463,96091.0,94485.0,94463.0
4589,843,3,131,8,4,1:35.272,1:35.850,1:34.670,95271.0,95850.0,94670.0
4590,843,4,6,5,5,1:35.389,1:35.165,1:35.119,95389.0,95164.0,95119.0
4591,843,13,6,6,6,1:35.478,1:35.437,1:35.145,95478.0,95437.0,95145.0
4592,843,153,5,19,7,1:36.133,1:35.563,1:36.158,96133.0,95563.0,96158.0
4593,843,814,10,15,8,1:35.702,1:35.858,1:36.190,95702.0,95858.0,96190.0
4594,843,67,5,18,9,1:36.110,1:35.500,1:36.203,96110.0,95500.0,96203.0
4595,843,808,4,10,10,1:35.370,1:35.149,,95370.0,95149.0,
4596,843,16,10,14,11,1:36.092,1:35.874,,96092.0,95874.0,
4597,843,815,15,17,12,1:36.046,1:36.053,,96045.0,96053.0,
4598,843,155,15,16,13,1:36.147,1:36.236,,96146.0,96235.0,
4599,843,30,131,7,14,1:35.508,1:36.457,,95508.0,96457.0,
4600,843,22,3,11,15,1:35.911,1:36.465,,95911.0,96465.0,
4601,843,2,4,9,16,1:35.910,1:36.611,,95910.0,96610.0,
4602,843,813,3,12,17,1:36.121,1:36.956,,96121.0,96956.0,
4603,843,17,9,2,18,1:36.468,,,96468.0,,
4604,843,5,205,20,19,1:37.894,,,97894.0,,
4605,843,15,205,21,20,1:38.318,,,98318.0,,
4606,843,816,166,25,21,1:39.119,,,99119.0,,
4607,843,10,166,24,22,1:39.708,,,99708.0,,
4608,843,24,164,23,23,1:40.212,,,100212.0,,
4609,843,39,164,22,24,1:40.445,,,100445.0,,
4610,844,20,9,1,1,1:27.039,1:25.610,1:25.049,87039.0,85610.0,85049.0
4611,844,17,9,2,2,1:27.090,1:26.075,1:25.454,87090.0,86075.0,85454.0
4612,844,3,131,8,3,1:27.514,1:25.801,1:25.574,87514.0,85801.0,85574.0
4613,844,1,1,3,4,1:27.091,1:26.066,1:25.595,87091.0,86066.0,85595.0
4614,844,4,6,5,5,1:27.349,1:26.152,1:25.851,87349.0,86152.0,85851.0
4615,844,18,1,4,6,1:27.374,1:26.485,1:25.982,87374.0,86485.0,85982.0
4616,844,808,4,10,7,1:27.475,1:26.654,1:26.296,87475.0,86654.0,86295.0
4617,844,30,131,7,8,1:27.697,1:26.121,1:26.646,87697.0,86121.0,86646.0
4618,844,2,4,9,9,1:27.901,1:26.740,1:26.659,87901.0,86740.0,86658.0
4619,844,13,6,6,10,1:27.013,1:26.395,,87013.0,86395.0,
4620,844,22,3,11,11,1:28.246,1:26.764,,88246.0,86764.0,
4621,844,16,10,14,12,1:27.392,1:27.027,,87392.0,87027.0,
4622,844,814,10,15,13,1:27.625,1:27.145,,87625.0,87145.0,
4623,844,813,3,12,14,1:27.396,1:27.236,,87396.0,87236.0,
4624,844,815,15,17,15,1:27.778,1:27.244,,87777.0,87244.0,
4625,844,67,5,18,16,1:27.620,1:27.255,,87620.0,87255.0,
4626,844,153,5,19,17,1:28.055,1:27.572,,88055.0,87572.0,
4627,844,5,205,20,18,1:28.780,,,88780.0,,
4628,844,15,205,21,19,1:29.673,,,89673.0,,
4629,844,816,166,25,20,1:30.445,,,90445.0,,
4630,844,24,164,23,21,1:30.692,,,90692.0,,
4631,844,10,166,24,22,1:30.813,,,90813.0,,
4632,844,39,164,22,23,1:31.564,,,91564.0,,
4633,845,17,9,2,1,1:23.619,1:21.773,1:20.981,83619.0,81773.0,80981.0
